City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date,Humidity Category,Cloudiness Category,Wind Category
386,east ballina,-28.8667,153.5833,16.560000000000002,66,91,6.22,AU,1682458492,Uncomfortable,Overcast,Moderate breeze
387,gwadar,25.1216,62.3254,24.350000000000023,65,81,1.03,PK,1682458492,Uncomfortable,Mostly cloudy,Light air
388,jacmel,18.2342,-72.5347,29.910000000000025,72,44,2.79,HT,1682458493,Uncomfortable,Partly cloudy,Light breeze
389,yeniseysk,58.4497,92.1703,-3.839999999999975,96,76,2.09,RU,1682458493,Uncomfortable,Mostly cloudy,Light breeze
390,olinda,-8.0089,-34.8553,26.850000000000023,83,75,4.12,BR,1682458494,Uncomfortable,Mostly cloudy,Gentle breeze
391,nemuro,43.3236,145.575,5.470000000000027,81,100,12.56,JP,1682458495,Uncomfortable,Overcast,Strong breeze
392,bechar,31.6167,-2.2167,27.04000000000002,14,0,4.07,DZ,1682458495,Comfortable,Sunny/Clear,Gentle breeze
393,tolanaro,-25.0319,46.9987,19.310000000000002,78,50,2.96,MG,1682458496,Uncomfortable,Partly cloudy,Light breeze
394,ribas do rio pardo,-20.4431,-53.7592,22.82000000000005,84,31,1.42,BR,1682458496,Uncomfortable,Partly cloudy,Light air
395,hinojosa del duque,38.5006,-5.1465,16.460000000000036,38,12,1.48,ES,1682458496,Comfortable,Fair,Light air
396,sulejow,51.3544,19.8854,7.8799999999999955,19,100,25.03,PL,1682458497,Comfortable,Overcast,Fresh Gale
397,ad dawadimi,24.5077,44.3924,18.640000000000043,59,55,4.99,SA,1682458497,Uncomfortable,Partly cloudy,Gentle breeze
398,saint-joseph,-21.3667,55.6167,24.210000000000036,84,7,1.54,RE,1682458497,Uncomfortable,Sunny/Clear,Light breeze
399,san luis de la loma,17.2706,-100.8939,29.590000000000032,57,28,5.2,MX,1682458498,Uncomfortable,Mostly sunny,Moderate breeze
400,kaa-khem,51.6833,94.7333,-3.3799999999999955,65,68,3.54,RU,1682458498,Uncomfortable,Partly sunny,Gentle breeze
401,viedma,-40.8135,-62.9967,20.680000000000007,48,100,0.97,AR,1682458498,Comfortable,Overcast,Light air
402,tuba city,36.135,-111.2399,17.53000000000003,11,0,11.25,US,1682458500,Comfortable,Sunny/Clear,Strong breeze
403,flin flon,54.7682,-101.865,6.910000000000025,42,100,5.66,CA,1682458500,Comfortable,Overcast,Moderate breeze
404,san antonio de pale,-1.4014,5.6325,28.05000000000001,75,100,4.9,GQ,1682458501,Uncomfortable,Overcast,Gentle breeze
405,zouerate,22.7187,-12.4521,31.980000000000018,15,12,3.18,MR,1682458501,Comfortable,Fair,Gentle breeze
406,khvoynaya,58.9,34.5333,8.770000000000039,79,87,1.38,RU,1682458502,Uncomfortable,Mostly cloudy,Light air
407,burao,9.5221,45.5336,23.939999999999998,66,24,3.62,SO,1682458502,Uncomfortable,Mostly sunny,Gentle breeze
408,colonia,50.9333,6.95,6.360000000000014,73,20,1.03,DE,1682458403,Uncomfortable,Fair,Light air
409,iskateley,67.6803,53.1512,-7.329999999999984,88,7,5.88,RU,1682458503,Uncomfortable,Sunny/Clear,Moderate breeze
410,lakatoro,-16.0999,167.4164,27.79000000000002,72,85,2.05,VU,1682458504,Uncomfortable,Mostly cloudy,Light breeze
411,pisco,-13.7,-76.2167,25.03000000000003,69,0,5.14,PE,1682458486,Uncomfortable,Sunny/Clear,Moderate breeze
412,boa vista,2.8197,-60.6733,22.99000000000001,100,100,2.06,BR,1682458505,Uncomfortable,Overcast,Light breeze
413,xinmin,41.9908,122.8253,2.5400000000000205,58,11,3.86,CN,1682458505,Uncomfortable,Fair,Gentle breeze
414,fort st. john,56.2499,-120.8529,8.939999999999998,27,75,10.29,CA,1682458506,Comfortable,Mostly cloudy,Fresh breeze
415,vicuna,-30.0319,-70.7081,27.650000000000034,41,86,1.65,CL,1682458506,Comfortable,Mostly cloudy,Light breeze
416,kuqa,41.7278,82.9364,15.730000000000018,22,100,3.1,CN,1682458506,Comfortable,Overcast,Gentle breeze
417,midelt,32.6852,-4.7451,20.600000000000023,30,19,0.9,MA,1682458507,Comfortable,Fair,Light air
418,buala,-8.145,159.5921,28.220000000000027,76,84,2.12,SB,1682458508,Uncomfortable,Mostly cloudy,Light breeze
419,enshi,30.3,109.4833,10.830000000000041,91,67,0.42,CN,1682458509,Uncomfortable,Partly sunny,Calm
420,guiratinga,-16.3494,-53.7583,24.350000000000023,73,63,1.35,BR,1682458509,Uncomfortable,Partly sunny,Light air
421,chernyshevskiy,63.0128,112.4714,-6.9599999999999795,97,100,1.77,RU,1682458510,Uncomfortable,Overcast,Light breeze
422,sabac,44.7467,19.69,10.120000000000005,77,47,2.26,RS,1682458510,Uncomfortable,Partly cloudy,Light breeze
423,arawa,-6.2132,155.5367,28.24000000000001,78,82,0.52,PG,1682458510,Uncomfortable,Mostly cloudy,Light air
424,masterton,-40.9597,175.6575,11.560000000000002,91,88,3.82,NZ,1682458511,Uncomfortable,Mostly cloudy,Gentle breeze
425,la trinitaria,16.1167,-92.05,28.03000000000003,34,17,2.32,MX,1682458511,Comfortable,Fair,Light breeze
426,dwarka,22.2394,68.9678,26.49000000000001,73,58,4.82,IN,1682458512,Uncomfortable,Partly cloudy,Gentle breeze
427,aykhal,66.0,111.5,-9.699999999999989,96,100,3.26,RU,1682458257,Uncomfortable,Overcast,Gentle breeze
428,forster,-32.1667,152.5167,13.54000000000002,99,95,1.5,AU,1682458271,Uncomfortable,Overcast,Light air
429,turbat,26.0023,63.044,25.360000000000014,45,92,2.38,PK,1682458514,Comfortable,Overcast,Light breeze
430,charleston,32.7766,-79.9309,23.100000000000023,64,20,6.69,US,1682458387,Uncomfortable,Fair,Moderate breeze
431,woolgoolga,-30.1106,153.2007,17.25,69,89,4.03,AU,1682458515,Uncomfortable,Mostly cloudy,Gentle breeze
432,lazaro cardenas,17.9583,-102.2,28.700000000000045,57,4,6.07,MX,1682458515,Uncomfortable,Sunny/Clear,Moderate breeze
433,trincomalee,8.5711,81.2335,27.900000000000034,79,100,1.14,LK,1682458516,Uncomfortable,Overcast,Light air
434,nanto-shi,36.5692,136.9116,14.730000000000018,72,100,1.34,JP,1682458516,Uncomfortable,Overcast,Light air
435,egilsstadir,65.2653,-14.3948,-2.0499999999999545,86,100,4.63,IS,1682458516,Uncomfortable,Overcast,Gentle breeze
436,barabai,-2.5833,115.3833,23.860000000000014,96,93,0.24,ID,1682458517,Uncomfortable,Overcast,Calm
437,zhangjiakou shi xuanhua qu,40.6103,115.0447,5.610000000000014,17,70,1.49,CN,1682458517,Comfortable,Partly sunny,Light air
438,kill devil hills,36.0307,-75.676,15.550000000000011,58,0,5.14,US,1682458294,Uncomfortable,Sunny/Clear,Moderate breeze
439,karpenisi,38.9167,21.7833,6.670000000000016,75,85,0.45,GR,1682458518,Uncomfortable,Mostly cloudy,Calm
440,ebon,4.582,168.6964,27.810000000000002,79,100,7.59,MH,1682458518,Uncomfortable,Overcast,Moderate breeze
441,aver-o-mar,41.4078,-8.7812,17.400000000000034,94,0,2.06,PT,1682458519,Uncomfortable,Sunny/Clear,Light breeze
442,masuguru,-11.3667,38.4167,19.710000000000036,87,0,0.67,TZ,1682458519,Uncomfortable,Sunny/Clear,Light air
443,raahe,64.6833,24.4833,2.0500000000000114,99,100,6.24,FI,1682458269,Uncomfortable,Overcast,Moderate breeze
444,las tablas,7.7667,-80.2833,28.430000000000007,99,91,2.66,PA,1682458520,Uncomfortable,Overcast,Light breeze
445,mukalla,14.5425,49.1242,27.55000000000001,74,12,2.21,YE,1682458520,Uncomfortable,Fair,Light breeze
446,road town,18.4167,-64.6167,28.05000000000001,65,20,1.54,VG,1682458520,Uncomfortable,Fair,Light breeze
447,chumphon,10.3333,98.8333,22.32000000000005,90,100,0.38,TH,1682458521,Uncomfortable,Overcast,Calm
448,kharan,28.5833,65.4167,23.670000000000016,47,100,4.61,PK,1682458521,Comfortable,Overcast,Gentle breeze
449,posse,-14.0931,-46.3694,23.420000000000016,50,18,2.41,BR,1682458521,Comfortable,Fair,Light breeze
450,bahia de kino,28.8333,-111.9333,30.400000000000034,56,0,5.72,MX,1682458522,Uncomfortable,Sunny/Clear,Moderate breeze
451,mount pearl,47.5166,-52.7813,1.6400000000000432,96,100,6.69,CA,1682458261,Uncomfortable,Overcast,Moderate breeze
452,fiambala,-27.6871,-67.6149,20.110000000000014,42,2,2.96,AR,1682458522,Comfortable,Sunny/Clear,Light breeze
453,goundam,16.4145,-3.6708,30.03000000000003,10,0,4.56,ML,1682458523,Comfortable,Sunny/Clear,Gentle breeze
454,machico,32.7,-16.7667,20.950000000000045,72,20,1.54,PT,1682458523,Uncomfortable,Fair,Light breeze
455,greymouth,-42.4667,171.2,12.360000000000014,73,80,5.01,NZ,1682458524,Uncomfortable,Mostly cloudy,Moderate breeze
456,anshun,26.25,105.9333,11.439999999999998,72,94,1.3,CN,1682458524,Uncomfortable,Overcast,Light air
457,korla,41.7597,86.1469,14.660000000000025,37,100,4.46,CN,1682458524,Comfortable,Overcast,Gentle breeze
458,kostanay,53.1667,63.5833,7.160000000000025,65,0,2.0,KZ,1682458524,Uncomfortable,Sunny/Clear,Light breeze
459,pinheiro machado,-31.5783,-53.3811,16.700000000000045,95,98,1.81,BR,1682458525,Uncomfortable,Overcast,Light breeze
460,colonia menno,-22.3667,-59.8167,21.560000000000002,83,61,3.28,PY,1682458525,Uncomfortable,Partly sunny,Gentle breeze
461,kourou,5.1552,-52.6478,25.03000000000003,91,58,3.1,GF,1682458526,Uncomfortable,Partly cloudy,Gentle breeze
462,mirador,-6.3708,-44.3631,25.360000000000014,68,98,0.51,BR,1682458526,Uncomfortable,Overcast,Light air
463,magadan,59.5667,150.8,0.03000000000002956,74,63,3.4,RU,1682458526,Uncomfortable,Partly sunny,Gentle breeze
464,yaren,-0.5472,166.916,28.27000000000004,75,49,6.51,NR,1682458527,Uncomfortable,Partly cloudy,Moderate breeze
465,conduaga,8.862,117.4893,25.55000000000001,85,100,1.56,PH,1682458528,Uncomfortable,Overcast,Light breeze
466,san julian,21.0167,-102.1667,27.410000000000025,7,65,8.45,MX,1682458528,Comfortable,Partly sunny,Fresh breeze
467,tanjung pandan,-2.75,107.65,24.939999999999998,88,100,0.48,ID,1682458529,Uncomfortable,Overcast,Calm
468,payson,40.0444,-111.7321,8.560000000000002,70,100,6.69,US,1682457961,Uncomfortable,Overcast,Moderate breeze
469,inari,68.906,27.0288,-1.8899999999999864,88,100,1.6,FI,1682458530,Uncomfortable,Overcast,Light breeze
470,gouyave,12.1646,-61.7296,26.430000000000007,83,40,7.72,GD,1682458530,Uncomfortable,Partly cloudy,Moderate breeze
471,tete,-16.1564,33.5867,21.05000000000001,83,20,2.06,MZ,1682458531,Uncomfortable,Fair,Light breeze
472,puerto madryn,-42.7692,-65.0385,16.49000000000001,52,100,4.44,AR,1682458257,Comfortable,Overcast,Gentle breeze
473,kamakhyanagar,20.9333,85.55,24.460000000000036,78,97,0.1,IN,1682458532,Uncomfortable,Overcast,Calm
474,shangzhi,45.2167,127.9667,2.490000000000009,71,14,1.18,CN,1682458532,Uncomfortable,Fair,Light air
475,araruna,-6.5583,-35.7417,21.410000000000025,94,100,2.46,BR,1682458533,Uncomfortable,Overcast,Light breeze
476,nakamura,32.9833,132.9333,14.140000000000043,93,100,4.21,JP,1682458534,Uncomfortable,Overcast,Gentle breeze
477,newport,51.5877,-2.9984,8.520000000000039,70,100,2.22,GB,1682458534,Uncomfortable,Overcast,Light breeze
478,bataipora,-22.2953,-53.2711,20.650000000000034,91,53,2.48,BR,1682458535,Uncomfortable,Partly cloudy,Light breeze
479,goure,13.9835,10.2704,30.5,19,4,1.59,NE,1682458535,Comfortable,Sunny/Clear,Light breeze
480,fengrun,39.8333,118.1167,6.390000000000043,65,3,0.57,CN,1682458538,Uncomfortable,Sunny/Clear,Light air
481,zag,46.9441,99.165,0.30000000000001137,33,0,8.02,MN,1682458538,Comfortable,Sunny/Clear,Fresh breeze
482,melo,-32.3667,-54.1833,17.53000000000003,93,100,1.79,UY,1682458539,Uncomfortable,Overcast,Light breeze
483,prachuap khiri khan,12.2167,99.75,22.730000000000018,93,89,1.18,TH,1682458539,Uncomfortable,Mostly cloudy,Light air
484,la'ie,21.6477,-157.9253,28.980000000000018,79,100,5.74,US,1682458539,Uncomfortable,Overcast,Moderate breeze
485,lautoka,-17.6167,177.4667,27.920000000000016,69,20,0.0,FJ,1682458540,Uncomfortable,Fair,
486,roosevelt,33.9668,-103.4505,23.930000000000007,12,87,6.17,US,1682458434,Comfortable,Mostly cloudy,Moderate breeze
487,lotoshino,56.2267,35.6414,10.870000000000005,66,100,0.99,RU,1682458542,Uncomfortable,Overcast,Light air
488,tortoli,39.9256,9.6572,18.900000000000034,48,0,5.66,IT,1682458542,Comfortable,Sunny/Clear,Moderate breeze
489,vadso,70.0744,29.7487,-1.509999999999991,74,20,1.54,NO,1682458542,Uncomfortable,Fair,Light breeze
490,mirny,62.5353,113.9611,-4.310000000000002,92,100,1.79,RU,1682458543,Uncomfortable,Overcast,Light breeze
491,hesperia,34.4264,-117.3009,27.480000000000018,13,2,1.34,US,1682458544,Comfortable,Sunny/Clear,Light air
492,champerico,14.3,-91.9167,36.30000000000001,59,51,6.16,GT,1682458544,Uncomfortable,Partly cloudy,Moderate breeze
493,pailon,-17.65,-62.75,26.5,84,42,0.6,BO,1682458545,Uncomfortable,Partly cloudy,Light air
494,mirnyy,62.5353,113.9611,-4.310000000000002,92,100,1.79,RU,1682458543,Uncomfortable,Overcast,Light breeze
495,kostomuksha,64.571,30.5767,-0.2699999999999818,98,100,4.45,RU,1682458546,Uncomfortable,Overcast,Gentle breeze
496,pyt-yakh,60.7499,72.8582,2.2600000000000477,99,86,4.25,RU,1682458294,Uncomfortable,Mostly cloudy,Gentle breeze
497,fisterra,42.9049,-9.2629,16.53000000000003,98,100,4.01,ES,1682458547,Uncomfortable,Overcast,Gentle breeze
498,ivdel',60.6911,60.4206,8.670000000000016,92,73,1.12,RU,1682458549,Uncomfortable,Mostly cloudy,Light air
499,keminmaa,65.8596,24.8228,0.8700000000000045,93,100,6.17,FI,1682458549,Uncomfortable,Overcast,Moderate breeze
500,badou,7.5833,0.6,24.660000000000025,89,100,0.87,TG,1682458549,Uncomfortable,Overcast,Light air
501,monrovia,6.3005,-10.7969,27.870000000000005,83,99,3.52,LR,1682458550,Uncomfortable,Overcast,Gentle breeze
502,bayganin,48.6947,55.8742,17.340000000000032,26,100,10.99,KZ,1682458551,Comfortable,Overcast,Strong breeze
503,san luis,-33.295,-66.3356,17.99000000000001,52,80,1.56,AR,1682458553,Comfortable,Mostly cloudy,Light breeze
504,tamiahua,21.2667,-97.45,27.07000000000005,69,81,5.05,MX,1682458554,Uncomfortable,Mostly cloudy,Moderate breeze
505,sault ste. marie,46.5168,-84.3333,4.310000000000002,70,0,9.26,CA,1682458382,Uncomfortable,Sunny/Clear,Fresh breeze
506,novyy urengoy,66.0833,76.6333,-11.129999999999995,95,76,3.33,RU,1682458554,Uncomfortable,Mostly cloudy,Gentle breeze
507,slyudyanka,51.6594,103.7061,-1.0199999999999818,88,100,3.69,RU,1682458555,Uncomfortable,Overcast,Gentle breeze
508,gaspe,48.8334,-64.4819,7.1200000000000045,65,75,4.63,CA,1682458299,Uncomfortable,Mostly cloudy,Gentle breeze
509,brush,40.2589,-103.6238,9.620000000000005,81,100,10.8,US,1682458555,Uncomfortable,Overcast,Strong breeze
510,sarmiento,-45.5882,-69.07,13.080000000000041,63,100,1.8,AR,1682458557,Uncomfortable,Overcast,Light breeze
511,willows,39.5243,-122.1936,28.58000000000004,26,69,7.06,US,1682458557,Comfortable,Partly sunny,Moderate breeze
512,timbuktu,16.7735,-3.0074,29.879999999999995,9,0,5.33,ML,1682458558,Comfortable,Sunny/Clear,Moderate breeze
513,arraial do cabo,-22.9661,-42.0278,23.920000000000016,88,20,6.69,BR,1682458558,Uncomfortable,Fair,Moderate breeze
514,broome,42.2506,-75.833,12.230000000000018,41,100,1.54,US,1682458558,Comfortable,Overcast,Light breeze
515,lata,40.1629,-8.3327,16.560000000000002,91,11,0.91,PT,1682458559,Uncomfortable,Fair,Light air
516,newman,37.3138,-121.0208,27.160000000000025,29,15,3.13,US,1682458342,Comfortable,Fair,Gentle breeze
517,chamba,32.5667,76.1333,15.370000000000005,51,17,4.27,IN,1682458559,Comfortable,Fair,Gentle breeze
518,benavente,42.0025,-5.6783,14.870000000000005,70,100,2.92,ES,1682458561,Uncomfortable,Overcast,Light breeze
519,dubbo,-32.25,148.6167,10.07000000000005,93,8,4.12,AU,1682458561,Uncomfortable,Sunny/Clear,Gentle breeze
520,bassar,9.25,0.7833,26.310000000000002,65,99,1.93,TG,1682458562,Uncomfortable,Overcast,Light breeze
521,kota bharu,6.1333,102.2386,26.970000000000027,89,20,1.03,MY,1682458562,Uncomfortable,Fair,Light air
522,bandar abbas,27.1865,56.2808,24.99000000000001,73,47,2.06,IR,1682458506,Uncomfortable,Partly cloudy,Light breeze
523,tadine,-21.55,167.8833,25.53000000000003,79,100,4.95,NC,1682458563,Uncomfortable,Overcast,Gentle breeze
524,broken hill,-31.95,141.4333,18.140000000000043,50,32,5.18,AU,1682458564,Comfortable,Partly cloudy,Moderate breeze
525,lluta,-16.0147,-72.0142,11.520000000000039,72,58,2.69,PE,1682458564,Uncomfortable,Partly cloudy,Light breeze
526,zhongshan,21.3226,110.5829,20.04000000000002,74,100,3.68,CN,1682458564,Uncomfortable,Overcast,Gentle breeze
527,songyuan,45.1171,124.8568,2.4700000000000273,42,1,1.6,CN,1682458565,Comfortable,Sunny/Clear,Light breeze
528,cova figueira,14.8905,-24.2934,20.980000000000018,76,12,5.91,CV,1682458565,Uncomfortable,Fair,Moderate breeze
529,quatre cocos,-20.2078,57.7625,24.060000000000002,85,34,2.55,MU,1682458565,Uncomfortable,Partly cloudy,Light breeze
530,tidjikja,18.5564,-11.4271,31.879999999999995,13,11,5.39,MR,1682458566,Comfortable,Fair,Moderate breeze
531,kanniyakumari,8.0833,77.5667,27.450000000000045,79,89,0.72,IN,1682458566,Uncomfortable,Mostly cloudy,Light air
532,letterkenny,54.95,-7.7333,5.490000000000009,81,100,2.39,IE,1682458566,Uncomfortable,Overcast,Light breeze
533,tamanrasset,22.785,5.5228,26.950000000000045,10,0,2.57,DZ,1682458308,Comfortable,Sunny/Clear,Light breeze
534,niquelandia,-14.4739,-48.4597,24.189999999999998,65,22,1.2,BR,1682458567,Uncomfortable,Mostly sunny,Light air
535,oum hadjer,13.2954,19.6966,33.01000000000005,18,75,2.48,TD,1682458567,Comfortable,Mostly cloudy,Light breeze
536,figuig (centre),32.1089,-1.2286,25.430000000000007,19,0,2.35,MA,1682458568,Comfortable,Sunny/Clear,Light breeze
537,caleta de carquin,-11.0925,-77.6267,25.32000000000005,73,89,5.53,PE,1682458568,Uncomfortable,Mostly cloudy,Moderate breeze
538,lorengau,-2.0226,147.2712,29.04000000000002,74,54,3.49,PG,1682458287,Uncomfortable,Partly cloudy,Gentle breeze
539,siparia,10.1333,-61.5,24.900000000000034,91,100,3.05,TT,1682458569,Uncomfortable,Overcast,Gentle breeze
540,tela,15.7833,-87.45,31.970000000000027,70,20,3.09,HN,1682458570,Uncomfortable,Fair,Gentle breeze
541,vavatenina,-17.4667,49.2,21.370000000000005,97,22,1.15,MG,1682458570,Uncomfortable,Mostly sunny,Light air
542,kailua-kona,19.6406,-155.9956,26.980000000000018,76,20,3.6,US,1682458460,Uncomfortable,Fair,Gentle breeze
543,quellon,-43.1167,-73.6167,10.140000000000043,100,100,0.0,CL,1682458571,Uncomfortable,Overcast,
544,mugia,43.1041,-9.2179,16.620000000000005,98,100,4.29,ES,1682458571,Uncomfortable,Overcast,Gentle breeze
545,ugoofaaru,5.6667,73.0,28.75,72,62,4.27,MV,1682458571,Uncomfortable,Partly sunny,Gentle breeze
546,upington,-28.4478,21.2561,17.210000000000036,48,0,2.06,ZA,1682458572,Comfortable,Sunny/Clear,Light breeze
547,jamalpur,24.9167,89.9333,24.80000000000001,44,57,1.55,BD,1682458572,Comfortable,Partly cloudy,Light breeze
548,ormara,25.2088,64.6357,26.090000000000032,63,96,3.76,PK,1682458572,Uncomfortable,Overcast,Gentle breeze
549,howrah,22.5892,88.3103,27.0,83,40,0.0,IN,1682458573,Uncomfortable,Partly cloudy,
550,oranjemund,-28.55,16.4333,14.28000000000003,94,4,2.92,,1682458574,Uncomfortable,Sunny/Clear,Light breeze
551,micheweni,-4.9667,39.8333,26.010000000000048,88,67,4.72,TZ,1682458574,Uncomfortable,Partly sunny,Gentle breeze
552,weyburn,49.6668,-103.8511,7.1200000000000045,53,99,4.63,CA,1682458574,Comfortable,Overcast,Gentle breeze
553,matane,48.8286,-67.522,5.680000000000007,73,96,3.82,CA,1682458575,Uncomfortable,Overcast,Gentle breeze
554,peace river,56.2501,-117.286,11.170000000000016,25,75,9.77,CA,1682458575,Comfortable,Mostly cloudy,Fresh breeze
555,san andres,12.5847,-81.7006,30.010000000000048,58,20,3.09,CO,1682458576,Uncomfortable,Fair,Gentle breeze
556,tuyen quang,21.8233,105.2181,19.600000000000023,89,100,0.46,VN,1682458581,Uncomfortable,Overcast,Calm
557,thinadhoo,0.5333,72.9333,28.480000000000018,78,100,5.24,MV,1682458581,Uncomfortable,Overcast,Moderate breeze
558,hilo,19.7297,-155.09,29.04000000000002,67,0,4.63,US,1682458507,Uncomfortable,Sunny/Clear,Gentle breeze
559,guajara mirim,-10.7828,-65.3394,24.75,97,100,0.77,BR,1682458582,Uncomfortable,Overcast,Light air
560,al muwayh,22.4333,41.7583,23.260000000000048,53,4,2.8,SA,1682458583,Comfortable,Sunny/Clear,Light breeze
561,ilorin,8.5,4.55,25.590000000000032,70,80,3.2,NG,1682458583,Uncomfortable,Mostly cloudy,Gentle breeze
562,bernau bei berlin,52.6798,13.5871,7.7000000000000455,57,27,4.65,DE,1682458313,Uncomfortable,Mostly sunny,Gentle breeze
563,sechura,-5.5569,-80.8222,28.510000000000048,62,84,4.84,PE,1682458585,Uncomfortable,Mostly cloudy,Gentle breeze
564,nizhneudinsk,54.9076,99.0276,-2.349999999999966,65,100,5.22,RU,1682458585,Uncomfortable,Overcast,Moderate breeze
565,pointe-noire,-4.7761,11.8635,26.100000000000023,86,100,2.55,CG,1682458585,Uncomfortable,Overcast,Light breeze
566,canutama,-6.5339,-64.3831,24.700000000000045,92,63,0.34,BR,1682458586,Uncomfortable,Partly sunny,Calm
567,dryden,49.7833,-92.7503,6.160000000000025,33,40,2.57,CA,1682458586,Comfortable,Partly cloudy,Light breeze
568,nantucket,41.2835,-70.0995,13.080000000000041,87,20,3.09,US,1682458586,Uncomfortable,Fair,Gentle breeze
569,nova vicosa,-17.8919,-39.3719,24.670000000000016,83,6,2.59,BR,1682458587,Uncomfortable,Sunny/Clear,Light breeze
570,grand baie,-20.0182,57.5802,24.260000000000048,84,54,2.24,MU,1682458587,Uncomfortable,Partly cloudy,Light breeze
571,ilha de mocambique,-15.0342,40.7358,26.170000000000016,72,61,6.74,MZ,1682458587,Uncomfortable,Partly sunny,Moderate breeze
572,cabinda,-5.55,12.2,26.24000000000001,90,100,2.18,AO,1682458588,Uncomfortable,Overcast,Light breeze
573,lihue,21.9789,-159.3672,27.58000000000004,69,100,7.2,US,1682458589,Uncomfortable,Overcast,Moderate breeze
574,haiku-pauwela,20.9219,-156.3051,27.010000000000048,57,75,5.14,US,1682458401,Uncomfortable,Mostly cloudy,Moderate breeze
575,illela,13.7292,5.2975,32.44,13,11,2.74,NG,1682458590,Comfortable,Fair,Light breeze
576,lospalos,-8.5186,127.0025,22.200000000000045,96,92,1.66,TL,1682458591,Uncomfortable,Overcast,Light breeze
577,orthez,43.4884,-0.7724,16.710000000000036,81,100,2.18,FR,1682458591,Uncomfortable,Overcast,Light breeze
578,barcelos,41.5388,-8.6151,17.180000000000007,93,100,0.53,PT,1682458592,Uncomfortable,Overcast,Light air
579,veraval,20.9,70.3667,26.30000000000001,73,24,4.9,IN,1682458593,Uncomfortable,Mostly sunny,Gentle breeze
580,chapada dos guimaraes,-15.4606,-55.7497,19.810000000000002,75,8,1.04,BR,1682458593,Uncomfortable,Sunny/Clear,Light air
